"","l1","l2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"s.1455","unvergleichbar|ADJX","0.0833","unvergleichbarste","unvergleichbare","unvergleichbarerem","unvergleichbareren","unvergleichbarerer","unvergleichbareres","unvergleichbarst","unvergleichbarster","unvergleichbarer","unvergleichbarere","unvergleichbares","unvergleichbarstes","unvergleichbarem","unvergleichbarsten","unvergleichbaren","unvergleichbarstem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1456","unvergleichlich|ADJX","0.0967","unvergleichlicherem","unvergleichlichsten","unvergleichlicheres","unvergleichlicherer","unvergleichlichste","unvergleichlicher","unvergleichlichst","unvergleichlicheren","unvergleichlichen","unvergleichlichem","unvergleichlichstem","unvergleichliche","unvergleichlichster","unvergleichlichstes","unvergleichlichere","unvergleichliches",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1457","unverhofft|ADJX","0.0040","unverhofftesten","unverhofften","unverhoffterer","unverhoffteres","unverhoffterem","unverhoffteren","unverhofftem","unverhofftestem","unverhofftere","unverhoffte","unverhofftest","unverhofftestes","unverhofftes","unverhoffteste","unverhofftester","unverhoffter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1458","unverkrampft|ADJX","0.0040","unverkrampftestes","unverkrampftester","unverkrampftere","unverkrampfterem","unverkrampfteren","unverkrampfterer","unverkrampfte","unverkrampfteres","unverkrampftest","unverkrampftes","unverkrampfter","unverkrampfteste","unverkrampftesten","unverkrampften","unverkrampftem","unverkrampftestem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1459","unverwundbar|ADJX","0.0040","unverwundbarere","unverwundbareres","unverwundbare","unverwundbarst","unverwundbares","unverwundbarer","unverwundbarsten","unverwundbarstem","unverwundbarste","unverwundbarem","unverwundbaren","unverwundbarster","unverwundbarstes","unverwundbareren","unverwundbarerem","unverwundbarerer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1460","unverzichtbar|ADJX","0.0040","unverzichtbare","unverzichtbaren","unverzichtbarem","unverzichtbareres","unverzichtbares","unverzichtbarst","unverzichtbarer","unverzichtbarerer","unverzichtbarerem","unverzichtbarste","unverzichtbareren","unverzichtbarere","unverzichtbarsten","unverzichtbarstem","unverzichtbarster","unverzichtbarstes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1461","unwiderstehlich|ADJX","0.1874","unwiderstehlichen","unwiderstehlichem","unwiderstehlichster","unwiderstehlichstes","unwiderstehliche","unwiderstehlichst","unwiderstehlichste","unwiderstehlicher","unwiderstehlichstem","unwiderstehlichsten","unwiderstehliches","unwiderstehlicherem","unwiderstehlichere","unwiderstehlicheren","unwiderstehlicherer","unwiderstehlicheres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1462","unzweifelhaft|ADJX","0.0040","unzweifelhaftesten","unzweifelhaftestem","unzweifelhaftester","unzweifelhaftestes","unzweifelhaftere","unzweifelhafterem","unzweifelhaftes","unzweifelhaftest","unzweifelhafteren","unzweifelhafteres","unzweifelhafterer","unzweifelhaftem","unzweifelhaften","unzweifelhafte","unzweifelhafter","unzweifelhafteste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1463","unübertrefflich|ADJX","0.078","unübertrefflichstes","unübertrefflicheres","unübertrefflichem","unübertrefflichen","unübertrefflichster","unübertrefflicher","unübertrefflicheren","unübertrefflichstem","unübertrefflichsten","unübertrefflicherem","unübertreffliches","unübertrefflicherer","unübertreffliche","unübertrefflichere","unübertrefflichst","unübertrefflichste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1464","unübertroffen|ADJX","0.0753","unübertroffensten","unübertroffener","unübertroffenstes","unübertroffenster","unübertroffenes","unübertroffenst","unübertroffenere","unübertroffenen","unübertroffenstem","unübertroffenem","unübertroffene","unübertroffenste","unübertroffenerer","unübertroffeneres","unübertroffeneren","unübertroffenerem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1465","upgraden|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1466","verantwortlich|ADJX","0.0040","verantwortliche","verantwortlichere","verantwortlicheres","verantwortlicherer","verantwortlichst","verantwortlichster","verantwortlichstes","verantwortlicheren","verantwortliches","verantwortlicher","verantwortlicherem","verantwortlichsten","verantwortlichen","verantwortlichste","verantwortlichem","verantwortlichstem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1467","verantwortungsbewußt|ADJX","0.0040","verantwortungsbewußtere","verantwortungsbewußte","verantwortungsbewußteres","verantwortungsbewußtst","verantwortungsbewußterer","verantwortungsbewußtsten","verantwortungsbewußtstem","verantwortungsbewußteren","verantwortungsbewußterem","verantwortungsbewußtster","verantwortungsbewußtste","verantwortungsbewußtem","verantwortungsbewußten","verantwortungsbewußtstes","verantwortungsbewußter","verantwortungsbewußtes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1468","verantwortungsvoll|ADJX","0.0040","verantwortungsvollst","verantwortungsvollerem","verantwortungsvollste","verantwortungsvolleren","verantwortungsvolleres","verantwortungsvollerer","verantwortungsvoller","verantwortungsvolles","verantwortungsvollstes","verantwortungsvollster","verantwortungsvollere","verantwortungsvollsten","verantwortungsvollstem","verantwortungsvolle","verantwortungsvollen","verantwortungsvollem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1469","verbessern|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1470","verbinden|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1471","verbindlich|ADJX","0.0040","verbindlichstes","verbindlichen","verbindlichster","verbindlichem","verbindlicher","verbindlichere","verbindlichste","verbindlichst","verbindliche","verbindlicherem","verbindlicheren","verbindliches","verbindlichstem","verbindlichsten","verbindlicherer","verbindlicheres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1472","verblüffend|ADJX","0.0040","verblüffende","verblüffenden","verblüffendem","verblüffendster","verblüffendstes","verblüffendstem","verblüffendsten","verblüffendes","verblüffender","verblüffendere","verblüffenderer","verblüffenderes","verblüffenderen","verblüffenderem","verblüffendst","verblüffendste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1473","verdienen|VVINF","0.0989","verdient","verdienten","verdientest","verdienest","verdienet","verdiene","verdiente","verdien","verdienst","verdientet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1474","verdient|ADJX","0.3612","verdientster","verdientstes","verdientste","verdiente","verdienter","verdientes","verdienten","verdientem","verdientere","verdienterem","verdienteren","verdientst","verdientstem","verdientsten","verdienterer","verdienteres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1475","veredeln|VVINF","0.0040","veredelen","veredelten","veredele","veredelst","veredle","veredelte","veredel","veredeltest","veredelt","veredl","veredeltet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1476","verehren|VVINF","0.0040","verehre","verehr","verehrt","verehret","verehrest","verehrte","verehrst","verehrtet","verehrtest","verehrten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1477","verehrt|ADJX","0.0040","verehrteste","verehrtere","verehrterem","verehrter","verehrtes","verehrteren","verehrtest","verehrtem","verehrten","verehrtestes","verehrterer","verehrtester","verehrteres","verehrte","verehrtestem","verehrtesten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1478","vereidigen|VVINF","0.0040","vereidigte","vereidigten","vereidige","vereidig","vereidigt","vereidigst","vereidigest","vereidigtet","vereidigtest","vereidiget",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1479","vereinen|VVINF","0.0040","vereintet","vereinest","vereine","vereintest","vereinst","vereint","vereinte","vereinet","vereinten","verein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1480","vereinfachen|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1481","vererben|VVINF","0.0040","vererbte","vererbest","vererbet","vererbtet","vererbt","vererbtest","vererbst","vererbe","vererbten","vererb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1482","verfeinern|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1483","verführerisch|ADJX","0.0040","verführerischen","verführerischst","verführerisches","verführerischer","verführerischstem","verführerischsten","verführerische","verführerischster","verführerischstes","verführerischem","verführerischeren","verführerischerem","verführerischere","verführerischste","verführerischeres","verführerischerer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1484","vergeben|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1485","vergnügen|VVINF","0.1838","vergnügtet","vergnügest","vergnüge","vergnügten","vergnüg","vergnügte","vergnüget","vergnügst","vergnügt","vergnügtest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1486","vergolden|VVINF","0.0040","vergoldeten","vergoldest","vergolde","vergoldete","vergoldetest","vergoldet","vergoldtet","vergold","vergoldetet","vergoldten","vergoldte","vergoldtest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1487","vergrößern|VVINF","0.0040","vergrößere","vergrößert","vergrößertest","vergrößer","vergrößerte","vergrößeren","vergrößertet","vergrößerst","vergrößerten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1488","vergöttern|VVINF","0.0040","vergötter","vergöttertet","vergötterten","vergöttertest","vergötterst","vergötteren","vergötterte","vergöttert","vergöttere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1489","vergöttert|ADJX","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1490","verhandeln|VVINF","0.0040","verhandelt","verhandle","verhandeltest","verhandelten","verhandele","verhandel","verhandl","verhandeltet","verhandelst","verhandelen","verhandelte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1491","verheißungsvoll|ADJX","0.0040","verheißungsvollere","verheißungsvolleren","verheißungsvollste","verheißungsvollstem","verheißungsvollster","verheißungsvollsten","verheißungsvollstes","verheißungsvollerem","verheißungsvollerer","verheißungsvolleres","verheißungsvollen","verheißungsvollem","verheißungsvoller","verheißungsvolles","verheißungsvolle","verheißungsvollst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1492","veritabel|ADJX","0.0040","veritabelster","veritabelstes","veritabelsten","veritableres","veritable","veritabler","veritables","veritablen","veritablere","veritabelstem","veritablerer","veritablem","veritabelst","veritabelste","veritablerem","veritableren",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1493","verlockend|ADJX","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1494","verlässlich|ADJX","0.0854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1495","vermachen|VVINF","0.0040","vermachten","vermachst","vermachtest","vermachest","vermachtet","vermacht","vermache","vermachet","vermach","vermachte","vergemacht",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1496","vermehrt|ADJX","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1497","vermitteln|VVINF","0.0699","vermittelte","vermittelst","vermittelen","vermittel","vermittelt","vermittle","vermittelten","vermittele","vermittl","vermitteltet","vermitteltest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1498","vernünftig|ADJX","0.3436","vernünftigeren","vernünftigerem","vernünftigsten","vernünftigst","vernünftigstem","vernünftigster","vernünftigstes","vernünftigste","vernünftige","vernünftigeres","vernünftigem","vernünftigen","vernünftigere","vernünftiger","vernünftigerer","vernünftiges",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1499","verschlingen|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1500","verschönern|VVINF","0.0040","verschönere","verschönert","verschönertest","verschöner","verschönerten","verschönerst","verschönerte","verschöneren","verschönertet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1501","versichern|VVINF","0.0040","versichertet","versicherst","versicherte","versichere","versichertest","versicheren","versichert","versicherten","versicher",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1502","versiert|ADJX","0.0040","versiertem","versierteres","versierten","versierterer","versierte","versierterem","versiertes","versierter","versierteren","versiertere","versierteste","versiertestem","versiertesten","versiertestes","versiertester","versiertest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1503","verstehen|VVINF","0.0957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1504","verständlich|ADJX","0.0978","verständliche","verständlicheres","verständlicherer","verständlichster","verständlichstes","verständlichsten","verständlichstem","verständlichste","verständlicher","verständlicheren","verständlichst","verständlichere","verständlicherem","verständliches","verständlichen","verständlichem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1505","verstärken|VVINF","0.0040","verstärktest","verstärkt","verstärk","verstärkte","verstärke","verstärktet","verstärket","verstärkest","verstärkten","verstärkst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1506","versöhnen|VVINF","0.0040","versöhnte","versöhnest","versöhn","versöhnst","versöhnten","versöhnt","versöhne","versöhnet","versöhntet","versöhntest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1507","versöhnlich|ADJX","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1508","verteidigen|VVINF","0.0040","verteidige","verteidigtest","verteidiget","verteidigst","verteidigt","verteidigtet","verteidigte","verteidig","verteidigest","verteidigten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1509","vertrauenerweckend|ADJX","0.0040","vertrauenerweckenden","vertrauenerweckenderer","vertrauenerweckendem","vertrauenerweckenderes","vertrauenerweckende","vertrauenerweckender","vertrauenerweckendere","vertrauenerweckenderen","vertrauenerweckendes","vertrauenerweckendst","vertrauenerweckendste","vertrauenerweckendstem","vertrauenerweckendsten","vertrauenerweckendstes","vertrauenerweckendster","vertrauenerweckenderem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1510","vertrauensvoll|ADJX","0.0040","vertrauensvollste","vertrauensvolleren","vertrauensvolles","vertrauensvollstem","vertrauensvoller","vertrauensvollerem","vertrauensvollster","vertrauensvollen","vertrauensvollstes","vertrauensvollem","vertrauensvollere","vertrauensvollsten","vertrauensvolle","vertrauensvolleres","vertrauensvollst","vertrauensvollerer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1511","vertrauenswürdig|ADJX","0.0040","vertrauenswürdigeres","vertrauenswürdigerer","vertrauenswürdigeren","vertrauenswürdige","vertrauenswürdiges","vertrauenswürdiger","vertrauenswürdigen","vertrauenswürdigem","vertrauenswürdigsten","vertrauenswürdigste","vertrauenswürdigerem","vertrauenswürdigstem","vertrauenswürdigere","vertrauenswürdigstes","vertrauenswürdigst","vertrauenswürdigster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1512","vertraulich|ADJX","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1513","vertraut|ADJX","0.2266","vertraute","vertrautem","vertrautestem","vertrauter","vertrautes","vertrauten","vertrautest","vertrautestes","vertrauteste","vertrautester","vertrautere","vertrauteres","vertrauterer","vertrautesten","vertrauteren","vertrauterem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1514","verwendbar|ADJX","0.0859","verwendbarsten","verwendbarstem","verwendbarster","verwendbarstes","verwendbares","verwendbarer","verwendbarere","verwendbarste","verwendbarerem","verwendbareren","verwendbarst","verwendbare","verwendbaren","verwendbareres","verwendbarem","verwendbarerer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1515","verwirklichen|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1516","verwöhnen|VVINF","0.3571","verwöhnet","verwöhnest","verwöhnten","verwöhnt","verwöhntest","verwöhne","verwöhn","verwöhntet","verwöhnst","verwöhnte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1517","verzeihen|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1518","verzückt|ADJX","0.0040","verzücktest","verzückter","verzückteren","verzückterem","verzücktes","verzückten","verzückteste","verzücktestem","verzücktere","verzücktesten","verzücktestes","verzücktester","verzücktem","verzückterer","verzückteres","verzückte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1519","vielfältig|ADJX","0.0040","vielfältigste","vielfältigstem","vielfältigere","vielfältigsten","vielfältige","vielfältigstes","vielfältigster","vielfältigen","vielfältigem","vielfältigerem","vielfältigeren","vielfältigerer","vielfältigeres","vielfältiges","vielfältigst","vielfältiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1520","vielseitig|ADJX","0.0957","vielseitigstem","vielseitigsten","vielseitigem","vielseitigen","vielseitigst","vielseitigerer","vielseitigste","vielseitige","vielseitigeren","vielseitigerem","vielseitigeres","vielseitigster","vielseitiges","vielseitiger","vielseitigere","vielseitigstes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1521","vielversprechend|ADJX","0.0849","vielversprechendsten","vielversprechendste","vielversprechendstem","vielversprechende","vielversprechendes","vielversprechender","vielversprechenderes","vielversprechendem","vielversprechenderer","vielversprechendstes","vielversprechenden","vielversprechendster","vielversprechenderen","vielversprechenderem","vielversprechendere","vielversprechendst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1522","vital|ADJX","0.2122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1523","vollkommen|ADJX","0.0945","vollkommenen","vollkommenem","vollkommenste","vollkommene","vollkommnere","vollkommeneren","vollkommenerem","vollkommenstem","vollkommensten","vollkommnerem","vollkommenere","vollkommneren","vollkommner","vollkommenster","vollkommenstes","vollkommenerer","vollkommeneres","vollkommenst","vollkommneres","vollkommenes","vollkommener","vollkommnerer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1524","vollständig|ADJX","0.0040","vollständigeres","vollständigerer","vollständigerem","vollständigst","vollständige","vollständigeren","vollständigste","vollständigstem","vollständigem","vollständigen","vollständigster","vollständigstes","vollständiger","vollständigsten","vollständiges","vollständigere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1525","voranbringen|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"s.1526","vorankommen|VVINF","0.0040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
